;year;hour;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;count
1419;2011;23;autumn;no;1;bad;17.22;21.21;88;8.9981;31
1420;2011;9;winter;no;0;moderate;15.58;19.695;76;15.0013;20
1421;2012;1;summer;no;1;good;27.88;31.82;79;16.9979;27
1422;2011;15;autumn;no;1;good;15.58;19.695;46;19.0012;189
1423;2011;15;winter;no;1;good;16.4;20.455;54;19.0012;82
1424;2011;10;autumn;no;0;good;13.94;15.91;61;19.0012;232
1425;2012;9;spring;no;1;moderate;13.12;15.15;49;19.9995;302
1426;2011;5;summer;no;1;good;27.06;31.06;69;0.0;20
1427;2011;19;summer;no;1;good;18.86;22.725;67;31.0009;232
1428;2012;9;summer;no;1;moderate;27.06;30.305;83;11.0014;363
1429;2012;0;summer;no;0;good;27.06;31.06;57;6.0032;187
1430;2012;12;summer;no;1;good;27.88;31.82;36;8.9981;352
1431;2011;9;summer;no;1;good;31.98;34.85;46;19.9995;213
1432;2011;2;autumn;no;0;good;7.38;8.335;55;16.9979;52
1433;2011;16;winter;no;1;moderate;13.94;15.15;49;19.9995;113
1434;2011;7;winter;no;0;good;15.58;19.695;17;35.0008;22
1435;2011;17;winter;no;1;good;9.02;9.09;32;39.0007;176
1436;2011;9;autumn;no;1;good;19.68;23.485;77;0.0;241
1437;2011;6;spring;no;1;good;13.94;15.91;66;16.9979;89
1438;2012;18;spring;no;1;good;20.5;24.24;22;31.0009;484
1439;2011;4;autumn;no;1;good;13.12;16.665;81;6.0032;4
1440;2011;9;autumn;no;0;good;12.3;13.635;56;19.9995;141
1441;2011;0;autumn;no;0;good;12.3;14.395;56;16.9979;75
1442;2012;2;autumn;no;1;bad;14.76;15.91;87;30.0026;11
1443;2012;9;spring;no;1;moderate;22.14;25.76;88;12.998;349
1444;2012;16;autumn;no;1;good;17.22;21.21;58;16.9979;380
1445;2011;3;autumn;no;0;good;18.04;21.97;88;0.0;20
1446;2012;6;summer;no;1;moderate;28.7;33.335;84;11.0014;173
1447;2012;2;winter;no;1;good;18.04;21.97;44;19.0012;7
1448;2012;20;autumn;no;0;good;16.4;20.455;54;6.0032;255
1449;2011;4;autumn;no;1;good;9.02;11.365;44;11.0014;5
1450;2012;18;winter;yes;0;good;10.66;11.365;52;22.0028;181
1451;2012;16;winter;no;1;good;23.78;27.275;32;19.9995;361
1452;2011;11;summer;yes;0;moderate;28.7;33.335;74;11.0014;308
1453;2011;3;summer;no;1;good;29.52;34.09;70;11.0014;3
1454;2011;8;autumn;no;1;good;9.02;11.365;44;12.998;375
1455;2012;7;spring;no;1;moderate;22.14;25.76;88;12.998;358
1456;2012;12;autumn;no;0;moderate;15.58;19.695;82;12.998;417
1457;2011;23;spring;no;1;bad;24.6;28.03;83;16.9979;16
1458;2011;23;winter;yes;0;bad;6.56;6.82;86;19.0012;4
1459;2011;8;autumn;no;0;good;10.66;12.12;56;16.9979;92
1460;2011;2;summer;no;1;good;31.16;34.85;55;0.0;5
1461;2011;11;summer;no;1;good;29.52;33.335;51;8.9981;192
1462;2012;12;summer;no;0;good;30.34;33.335;42;12.998;505
1463;2012;15;winter;yes;0;good;10.66;10.605;44;30.0026;192
1464;2012;19;autumn;no;1;good;15.58;19.695;27;23.9994;373
1465;2011;2;autumn;no;1;good;9.84;14.395;75;0.0;10
1466;2012;19;winter;no;1;good;13.94;17.425;49;7.0015;267
1467;2012;14;winter;no;0;moderate;10.66;12.12;81;16.9979;243
1468;2011;15;autumn;no;1;good;26.24;31.06;47;19.0012;182
1469;2012;3;autumn;no;1;good;12.3;15.15;70;11.0014;3
1470;2011;2;autumn;no;1;moderate;16.4;20.455;76;0.0;10
1471;2012;0;winter;no;1;moderate;10.66;11.365;70;22.0028;12
1472;2011;20;summer;no;1;good;29.52;33.335;58;15.0013;291
1473;2011;20;spring;no;1;bad;22.96;26.515;88;8.9981;213
1474;2012;8;summer;no;1;good;32.8;37.12;49;8.9981;550
1475;2012;6;winter;no;1;good;13.12;15.15;45;19.9995;100
1476;2011;21;autumn;no;1;bad;18.04;21.97;88;19.0012;75
1477;2011;11;spring;no;1;moderate;22.14;25.76;49;22.0028;165
1478;2011;12;autumn;no;1;good;14.76;17.425;46;15.0013;148
1479;2011;6;autumn;no;1;good;17.22;21.21;88;0.0;87
1480;2011;9;summer;no;1;good;26.24;30.305;69;7.0015;207
1481;2011;8;autumn;no;1;good;10.66;11.365;60;22.0028;477
1482;2011;18;spring;no;0;moderate;30.34;34.09;58;6.0032;296
1483;2011;15;spring;no;1;bad;13.94;15.91;87;15.0013;25
1484;2011;13;summer;no;1;good;31.16;33.335;31;15.0013;217
1485;2011;16;spring;no;1;good;24.6;31.06;46;19.0012;205
1486;2011;23;autumn;no;1;moderate;13.94;16.665;57;11.0014;82
1487;2012;0;summer;no;1;good;21.32;25.0;72;7.0015;49
1488;2012;9;summer;no;1;moderate;31.16;36.365;66;0.0;341
1489;2011;10;summer;no;1;bad;30.34;34.09;58;6.0032;68
1490;2011;14;spring;no;1;good;22.96;26.515;43;6.0032;157
1491;2011;12;spring;no;1;bad;15.58;19.695;66;15.0013;80
1492;2011;1;winter;no;1;good;12.3;15.15;62;6.0032;10
1493;2012;5;winter;no;1;good;7.38;9.09;51;15.0013;25
1494;2012;9;spring;no;0;good;28.7;32.575;58;0.0;266
1495;2012;8;winter;no;0;good;9.02;13.635;87;0.0;102
1496;2012;6;winter;no;1;moderate;11.48;14.395;96;8.9981;71
1497;2012;4;winter;no;1;good;7.38;8.335;51;19.9995;3
1498;2012;15;summer;no;0;good;36.9;40.91;37;19.0012;345
1499;2011;16;winter;no;1;good;13.94;15.15;31;23.9994;122
1500;2012;19;winter;no;1;good;15.58;19.695;37;15.0013;282
1501;2011;7;autumn;no;1;good;9.02;12.88;75;6.0032;199
1502;2011;9;summer;no;0;moderate;28.7;33.335;74;11.0014;208
1503;2011;0;autumn;no;1;good;13.94;17.425;87;6.0032;18
1504;2012;10;winter;no;1;good;5.74;7.575;50;8.9981;71
1505;2012;20;winter;no;1;good;21.32;25.0;52;11.0014;264
1506;2011;19;autumn;no;0;moderate;15.58;19.695;82;12.998;126
1507;2012;16;spring;no;1;good;27.06;31.06;34;16.9979;568
1508;2012;7;winter;no;1;good;17.22;21.21;77;23.9994;334
1509;2012;1;spring;no;1;good;20.5;24.24;59;6.0032;49
1510;2011;20;autumn;no;1;good;21.32;25.0;77;7.0015;229
1511;2012;21;summer;no;1;good;30.34;34.85;66;16.9979;286
1512;2012;7;spring;no;1;moderate;19.68;23.485;82;7.0015;385
1513;2011;5;autumn;no;0;good;10.66;12.88;60;11.0014;6
1514;2011;0;autumn;no;1;good;16.4;20.455;87;0.0;24
1515;2012;10;summer;no;1;good;30.34;33.335;48;11.0014;214
1516;2011;15;summer;no;1;good;35.26;39.395;41;16.9979;166
1517;2011;22;spring;no;1;good;19.68;23.485;55;7.0015;104
1518;2012;21;autumn;no;1;good;18.86;22.725;63;0.0;195
1519;2012;12;spring;no;0;good;26.24;31.06;36;11.0014;559
1520;2012;0;autumn;no;1;good;18.86;22.725;88;12.998;57
1521;2012;11;autumn;no;1;good;13.12;16.665;45;8.9981;216
1522;2011;19;spring;no;0;good;27.88;31.82;65;11.0014;357
1523;2012;17;summer;no;1;moderate;34.44;40.15;53;19.0012;741
1524;2012;7;autumn;no;1;bad;22.14;25.76;94;0.0;154
1525;2012;0;summer;no;1;good;28.7;32.575;70;6.0032;69
1526;2011;5;spring;no;0;moderate;20.5;24.24;82;7.0015;14
1527;2011;9;summer;no;1;good;30.34;34.85;67;15.0013;203
1528;2012;12;autumn;yes;0;good;22.96;26.515;64;15.0013;419
1529;2012;10;spring;no;1;good;20.5;24.24;27;32.9975;178
1530;2012;22;spring;no;1;moderate;25.42;29.545;73;11.0014;164
1531;2012;5;spring;no;1;moderate;22.96;26.515;88;8.9981;28
1532;2012;18;winter;no;1;good;26.24;31.06;57;16.9979;801
1533;2012;21;summer;no;1;good;31.16;36.365;66;15.0013;342
1534;2011;8;spring;no;1;good;18.86;22.725;63;0.0;297
1535;2011;6;summer;no;1;good;27.88;31.82;61;0.0;119
1536;2011;23;winter;no;1;good;4.92;5.305;33;22.0028;12
1537;2012;12;winter;no;0;moderate;12.3;15.91;70;6.0032;300
1538;2012;2;autumn;no;1;good;9.84;10.605;60;19.9995;1
1539;2011;16;spring;no;1;good;23.78;27.275;24;27.9993;269
1540;2011;15;winter;no;1;good;22.96;26.515;21;43.9989;90
1541;2011;5;summer;no;1;moderate;24.6;27.275;88;12.998;17
1542;2012;4;winter;no;0;good;5.74;7.575;50;8.9981;3
1543;2012;6;summer;no;1;moderate;28.7;33.335;79;12.998;179
1544;2012;22;spring;no;0;good;27.88;31.82;44;23.9994;134
1545;2012;1;spring;no;1;good;21.32;25.0;34;12.998;14
1546;2011;16;winter;no;1;moderate;12.3;14.395;42;15.0013;99
1547;2011;6;winter;no;1;good;4.1;9.09;54;0.0;17
1548;2012;20;winter;no;1;good;13.12;15.91;49;12.998;187
1549;2012;9;autumn;no;1;good;20.5;24.24;39;19.9995;400
1550;2012;15;winter;no;0;good;9.02;11.365;27;12.998;206
1551;2011;6;summer;no;1;bad;25.42;27.275;94;11.0014;56
1552;2011;5;winter;no;1;good;13.12;16.665;76;7.0015;13
1553;2011;16;autumn;no;0;good;17.22;21.21;38;19.9995;287
1554;2011;20;summer;no;1;good;31.16;33.335;31;8.9981;312
1555;2012;3;summer;no;1;good;25.42;28.79;83;6.0032;9
1556;2011;6;summer;no;1;good;28.7;32.575;65;19.0012;95
1557;2011;17;winter;no;1;moderate;8.2;12.88;37;0.0;187
1558;2011;18;spring;no;1;good;22.96;26.515;30;0.0;337
1559;2012;13;autumn;no;1;moderate;22.14;25.76;49;8.9981;310
1560;2012;2;winter;no;1;good;8.2;10.605;85;11.0014;5
1561;2012;17;autumn;no;1;good;12.3;15.91;45;7.0015;617
1562;2012;13;summer;no;0;bad;26.24;28.79;83;8.9981;162
1563;2011;4;summer;yes;0;moderate;27.88;31.82;69;19.0012;8
1564;2011;6;spring;no;1;good;16.4;20.455;82;0.0;54
1565;2012;13;winter;no;1;good;12.3;13.635;42;31.0009;130
1566;2011;9;autumn;no;0;good;20.5;24.24;77;0.0;185
1567;2012;14;summer;no;1;good;36.08;38.635;32;15.0013;247
1568;2012;5;autumn;no;0;moderate;13.12;15.15;49;16.9979;9
1569;2012;20;spring;no;0;good;27.06;31.06;39;12.998;314
1570;2012;17;summer;no;1;good;33.62;36.365;34;12.998;897
1571;2012;5;winter;no;1;good;18.04;21.97;82;8.9981;27
1572;2011;20;spring;no;1;good;24.6;30.305;64;12.998;276
1573;2012;14;spring;no;1;bad;26.24;28.79;89;16.9979;60
1574;2011;3;spring;no;0;moderate;21.32;25.0;100;0.0;32
1575;2012;11;winter;no;1;moderate;10.66;13.635;56;8.9981;103
1576;2012;6;autumn;no;1;good;18.04;21.97;88;19.9995;153
1577;2011;14;autumn;no;0;good;27.88;31.82;47;11.0014;500
1578;2012;17;spring;no;1;good;28.7;32.575;54;31.0009;643
1579;2012;10;spring;no;0;moderate;16.4;20.455;71;7.0015;360
1580;2011;10;summer;no;1;good;31.98;37.12;62;0.0;101
1581;2012;13;spring;no;1;good;29.52;32.575;42;0.0;350
1582;2012;20;autumn;no;1;good;12.3;16.665;45;0.0;241
1583;2012;14;autumn;no;0;moderate;14.76;18.94;71;0.0;479
1584;2011;19;spring;no;1;bad;12.3;13.635;93;27.9993;53
1585;2011;2;autumn;no;0;good;9.02;12.12;55;7.0015;41
1586;2012;23;autumn;no;0;moderate;14.76;17.425;93;8.9981;33
1587;2011;19;winter;no;0;moderate;18.86;22.725;67;22.0028;89
1588;2011;6;winter;no;1;good;10.66;12.12;81;19.0012;32
1589;2011;0;winter;no;1;moderate;11.48;15.91;87;0.0;10
1590;2011;6;autumn;no;1;good;12.3;16.665;81;0.0;92
1591;2011;4;autumn;no;1;good;13.12;17.425;87;0.0;4
1592;2011;19;summer;no;0;moderate;22.14;25.76;68;7.0015;245
1593;2012;23;autumn;no;1;moderate;19.68;23.485;77;6.0032;84
1594;2012;6;winter;no;1;good;8.2;9.85;59;12.998;64
1595;2012;6;summer;no;1;good;25.42;29.545;73;6.0032;159
1596;2012;5;spring;no;1;moderate;24.6;31.06;56;16.9979;40
1597;2012;3;winter;no;1;good;10.66;14.395;56;6.0032;5
1598;2012;3;summer;no;1;moderate;27.88;31.82;61;0.0;9
1599;2011;6;summer;no;1;moderate;29.52;34.85;74;7.0015;134
1600;2012;21;spring;no;1;good;25.42;31.06;41;22.0028;313
1601;2012;4;winter;no;0;good;9.84;10.605;41;23.9994;4
1602;2012;7;summer;no;1;good;28.7;33.335;79;0.0;473
1603;2012;20;spring;no;1;good;22.96;26.515;49;15.0013;415
1604;2012;17;autumn;no;1;good;23.78;27.275;43;15.0013;948
1605;2012;2;spring;no;1;good;14.76;17.425;53;11.0014;5
1606;2012;22;autumn;no;0;moderate;15.58;19.695;94;7.0015;160
1607;2011;5;spring;no;1;moderate;18.86;22.725;72;12.998;18
1608;2011;0;summer;no;1;bad;27.88;31.82;69;12.998;62
1609;2011;8;winter;no;0;good;17.22;21.21;47;32.9975;48
1610;2012;3;autumn;no;1;good;18.04;21.97;77;0.0;7
1611;2011;14;autumn;no;0;good;24.6;31.06;40;19.9995;462
1612;2012;6;summer;no;0;good;28.7;33.335;84;15.0013;49
1613;2011;22;spring;no;0;bad;22.14;25.76;94;11.0014;26
1614;2011;8;spring;no;0;good;12.3;15.91;70;7.0015;55
1615;2011;18;winter;no;1;good;9.84;12.12;38;8.9981;169
1616;2012;18;autumn;no;1;good;28.7;32.575;65;0.0;810
1617;2012;0;spring;no;0;good;26.24;31.06;53;7.0015;206
1618;2012;20;summer;no;0;good;25.42;31.06;41;19.0012;356
1619;2012;18;spring;yes;0;good;32.8;34.85;31;26.0027;676
1620;2012;21;spring;no;1;good;27.88;31.82;83;7.0015;274
1621;2011;4;summer;no;1;good;29.52;34.09;70;8.9981;5
1622;2011;3;winter;no;1;good;2.46;3.79;45;8.9981;2
1623;2011;16;spring;no;1;good;25.42;30.305;61;22.0028;290
1624;2011;17;spring;no;1;good;22.96;26.515;60;7.0015;411
1625;2012;2;autumn;no;1;good;16.4;20.455;66;6.0032;16
1626;2012;12;summer;no;1;moderate;36.9;40.91;35;0.0;254
1627;2012;15;spring;no;1;moderate;24.6;29.545;69;12.998;237
1628;2011;15;summer;no;1;good;32.8;37.88;55;16.9979;165
1629;2012;14;winter;no;1;good;18.86;22.725;36;12.998;178
1630;2011;8;spring;no;1;good;17.22;21.21;58;11.0014;337
1631;2011;16;autumn;no;1;good;13.94;16.665;29;8.9981;209
1632;2011;20;summer;no;1;good;27.06;31.06;74;12.998;272
1633;2012;13;spring;no;1;good;21.32;25.0;27;19.0012;358
1634;2011;18;spring;no;0;good;20.5;24.24;77;12.998;240
1635;2011;8;spring;no;0;moderate;15.58;19.695;94;6.0032;55
1636;2011;22;autumn;no;1;moderate;18.86;22.725;88;7.0015;128
1637;2011;13;winter;no;1;good;9.02;9.85;37;26.0027;77
1638;2011;8;summer;yes;0;moderate;27.06;30.305;78;12.998;101
1639;2012;0;summer;no;0;moderate;22.96;26.515;73;12.998;124
1640;2012;2;autumn;no;0;good;12.3;16.665;65;0.0;37
1641;2012;9;spring;no;0;good;17.22;21.21;54;8.9981;265
1642;2011;18;spring;no;1;good;18.04;21.97;62;26.0027;321
1643;2012;13;winter;no;1;moderate;24.6;31.06;49;43.0006;233
1644;2011;18;summer;no;1;good;29.52;34.85;79;8.9981;463
1645;2011;23;autumn;no;0;good;12.3;15.15;70;8.9981;85
1646;2012;2;autumn;no;1;moderate;22.14;25.76;88;0.0;10
1647;2011;11;spring;no;1;good;27.88;31.82;36;0.0;164
1648;2011;3;autumn;no;1;good;10.66;12.12;56;16.9979;7
1649;2011;23;summer;no;0;good;28.7;33.335;74;8.9981;93
1650;2012;6;autumn;no;0;moderate;13.12;15.91;49;12.998;21
1651;2012;8;autumn;no;1;moderate;18.04;21.97;88;11.0014;721
1652;2011;20;winter;no;1;good;8.2;11.365;47;7.0015;52
1653;2012;17;autumn;no;0;moderate;14.76;16.665;46;19.9995;410
1654;2011;4;summer;no;1;good;22.14;25.76;94;7.0015;4
1655;2011;23;summer;yes;0;bad;22.96;26.515;88;26.0027;20
1656;2011;1;summer;no;1;good;25.42;29.545;78;6.0032;8
1657;2011;14;autumn;no;1;good;23.78;27.275;49;12.998;166
1658;2011;13;spring;no;0;good;13.94;16.665;81;8.9981;137
1659;2012;8;summer;no;1;moderate;28.7;32.575;54;0.0;713
1660;2012;10;spring;no;1;good;25.42;29.545;78;16.9979;174
1661;2011;17;spring;no;1;moderate;26.24;29.545;78;7.0015;272
1662;2011;21;autumn;no;1;good;20.5;24.24;63;19.9995;155
1663;2011;7;spring;no;1;good;22.14;25.76;88;12.998;274
1664;2012;2;winter;no;0;bad;10.66;12.88;81;12.998;26
1665;2011;14;winter;no;1;good;8.2;9.09;27;19.0012;48
1666;2011;14;summer;no;1;good;34.44;36.365;34;22.0028;178
1667;2011;10;summer;no;0;good;20.5;24.24;72;11.0014;260
1668;2011;11;autumn;no;0;good;13.94;16.665;81;11.0014;254
1669;2011;9;autumn;no;1;bad;22.96;26.515;100;7.0015;109
1670;2011;20;summer;no;1;bad;28.7;33.335;84;7.0015;87
1671;2012;2;autumn;no;0;moderate;14.76;17.425;93;8.9981;70
1672;2012;2;winter;no;1;good;10.66;15.15;65;0.0;1
1673;2011;7;spring;no;1;bad;13.94;15.15;93;23.9994;52
1674;2012;3;winter;no;1;good;18.86;22.725;88;6.0032;2
1675;2012;11;autumn;no;0;moderate;16.4;20.455;87;7.0015;404
1676;2012;20;winter;no;1;good;18.86;22.725;88;0.0;235
1677;2012;7;spring;no;1;moderate;26.24;28.79;89;12.998;402
1678;2012;9;spring;no;1;good;26.24;30.305;73;6.0032;328
1679;2011;9;autumn;no;0;good;21.32;25.0;48;19.9995;207
1680;2011;6;summer;no;1;good;24.6;28.03;83;8.9981;76
1681;2011;4;spring;yes;0;good;15.58;19.695;82;6.0032;3
1682;2012;10;spring;no;1;moderate;26.24;30.305;65;27.9993;198
1683;2012;0;winter;no;0;good;14.76;17.425;50;11.0014;79
1684;2011;3;spring;no;1;good;27.88;31.82;69;11.0014;6
1685;2011;18;winter;no;1;good;13.12;15.15;49;22.0028;153
1686;2012;3;summer;no;1;good;22.14;25.76;77;0.0;14
1687;2011;22;winter;no;1;moderate;13.12;15.91;87;11.0014;21
1688;2011;5;winter;no;0;good;6.56;11.365;59;0.0;1
1689;2011;2;summer;no;1;good;29.52;34.09;70;11.0014;13
1690;2012;23;summer;no;1;good;27.06;30.305;83;0.0;171
1691;2012;23;spring;no;0;bad;18.86;22.725;72;0.0;63
1692;2011;22;spring;no;1;moderate;12.3;13.635;93;19.9995;51
1693;2012;6;summer;no;0;moderate;25.42;28.03;88;7.0015;23
1694;2011;17;winter;no;1;good;15.58;19.695;40;12.998;271
1695;2012;5;winter;no;0;moderate;17.22;21.21;94;6.0032;8
1696;2012;22;autumn;no;0;moderate;16.4;20.455;82;12.998;89
1697;2011;14;summer;no;0;moderate;29.52;34.09;66;11.0014;380
1698;2012;11;summer;no;0;good;37.72;44.695;42;19.9995;389
1699;2012;17;summer;no;1;good;33.62;37.12;41;0.0;858
1700;2012;16;summer;no;0;good;37.72;41.665;33;19.9995;313
1701;2011;10;summer;no;0;good;28.7;33.335;79;15.0013;183
1702;2012;0;spring;no;1;good;16.4;20.455;43;0.0;61
1703;2011;15;spring;no;1;moderate;21.32;25.0;88;11.0014;198
1704;2012;8;summer;no;1;good;21.32;25.0;59;15.0013;797
1705;2012;16;autumn;no;1;good;24.6;31.06;40;15.0013;566
1706;2012;19;autumn;no;1;good;13.12;14.395;49;23.9994;356
1707;2011;10;winter;no;1;good;9.84;12.88;75;7.0015;55
1708;2011;21;summer;no;0;good;27.88;31.82;83;8.9981;164
1709;2012;0;winter;no;0;bad;14.76;18.18;93;6.0032;22
1710;2012;20;winter;no;1;good;13.94;17.425;49;7.0015;163
1711;2011;17;autumn;no;1;good;20.5;24.24;45;11.0014;528
1712;2011;11;winter;no;0;good;13.94;15.15;49;22.0028;119
1713;2012;21;autumn;no;1;good;12.3;14.395;52;19.0012;152
1714;2011;4;winter;no;0;moderate;18.86;22.725;94;12.998;3
1715;2011;12;autumn;no;1;moderate;14.76;18.18;57;6.0032;144
1716;2011;7;autumn;no;0;good;13.94;16.665;76;12.998;29
1717;2011;11;autumn;no;1;good;18.86;22.725;63;7.0015;117
1718;2012;20;spring;no;0;moderate;22.96;26.515;46;8.9981;321
1719;2011;3;summer;no;0;moderate;25.42;29.545;78;6.0032;45
1720;2011;0;spring;no;1;moderate;25.42;31.06;50;7.0015;24
1721;2012;20;autumn;no;1;moderate;20.5;24.24;72;11.0014;360
1722;2012;9;summer;no;0;good;27.06;31.06;74;12.998;282
1723;2012;13;autumn;no;0;good;17.22;21.21;38;16.9979;525
1724;2011;20;summer;no;0;good;29.52;33.335;51;15.0013;296
1725;2012;20;summer;no;1;moderate;30.34;34.09;55;7.0015;447
1726;2012;4;spring;no;0;good;19.68;23.485;59;6.0032;14
1727;2012;19;spring;no;1;good;16.4;20.455;40;23.9994;384
1728;2011;3;autumn;no;1;good;11.48;15.91;65;0.0;3
1729;2012;10;winter;no;1;good;6.56;6.06;47;31.0009;60
1730;2011;6;summer;no;1;moderate;22.14;25.76;88;22.0028;72
1731;2011;1;winter;no;1;good;9.02;13.635;75;0.0;5
1732;2011;6;summer;no;0;good;23.78;27.275;88;7.0015;20
1733;2011;11;autumn;no;0;moderate;11.48;12.88;45;22.0028;209
1734;2011;23;winter;no;1;moderate;9.02;13.635;93;0.0;20
1735;2012;0;winter;no;0;good;15.58;19.695;40;19.0012;91
1736;2011;16;autumn;no;0;good;16.4;20.455;40;15.0013;335
1737;2012;23;summer;no;1;good;28.7;32.575;70;15.0013;128
1738;2011;13;summer;no;1;good;35.26;40.15;47;15.0013;136
1739;2011;18;winter;no;0;moderate;11.48;12.12;93;30.0026;83
1740;2011;17;autumn;yes;0;good;13.94;15.15;39;22.0028;310
1741;2012;14;winter;no;1;good;13.94;15.91;39;19.0012;117
1742;2012;19;autumn;no;1;good;15.58;19.695;43;23.9994;414
1743;2011;0;autumn;no;1;moderate;22.14;25.76;88;0.0;30
1744;2011;7;winter;no;1;good;4.1;6.06;74;11.0014;70
1745;2011;3;summer;no;1;moderate;31.16;34.85;55;6.0032;4
1746;2011;10;winter;no;1;good;10.66;11.365;41;26.0027;69
1747;2012;7;autumn;no;1;moderate;12.3;15.15;70;8.9981;357
1748;2011;5;summer;no;0;good;26.24;28.79;83;8.9981;6
1749;2011;10;autumn;no;0;good;18.04;21.97;44;22.0028;241
1750;2011;2;winter;no;1;good;7.38;8.335;43;16.9979;2
1751;2011;0;autumn;no;0;good;11.48;15.91;75;0.0;75
1752;2011;14;autumn;no;0;good;17.22;21.21;35;8.9981;386
1753;2012;21;winter;no;1;good;21.32;25.0;52;11.0014;233
1754;2011;8;spring;no;1;moderate;29.52;34.85;79;12.998;454
1755;2012;23;spring;no;0;good;18.86;22.725;23;15.0013;118
1756;2011;22;autumn;no;0;good;12.3;16.665;65;0.0;82
1757;2012;4;autumn;no;0;good;9.84;11.365;70;12.998;7
1758;2012;13;winter;no;1;moderate;22.14;25.76;32;16.9979;250
1759;2012;15;summer;no;1;good;32.8;35.605;41;16.9979;276
1760;2012;23;autumn;no;1;good;12.3;14.395;52;15.0013;64
1761;2011;20;spring;no;1;moderate;20.5;24.24;72;15.0013;168
1762;2012;19;autumn;no;1;good;12.3;14.395;56;15.0013;371
1763;2011;6;autumn;no;1;good;9.84;10.605;65;19.0012;97
1764;2012;23;winter;no;1;good;12.3;15.15;65;8.9981;46
1765;2012;23;winter;no;1;good;18.04;21.97;62;22.0028;62
1766;2011;2;summer;no;1;good;29.52;34.09;70;0.0;12
1767;2011;10;autumn;no;1;good;13.94;15.15;46;19.9995;132
1768;2012;5;spring;no;1;good;21.32;25.0;68;0.0;35
1769;2011;11;spring;no;0;moderate;21.32;25.0;94;8.9981;279
1770;2012;6;autumn;no;1;good;18.04;21.97;77;7.0015;155
1771;2011;20;summer;no;0;good;21.32;25.0;68;8.9981;176
1772;2012;21;autumn;no;1;good;18.04;21.97;82;12.998;221
1773;2012;1;autumn;no;0;good;18.04;21.97;54;15.0013;109
1774;2012;12;winter;no;1;moderate;13.94;17.425;81;7.0015;144
1775;2012;6;spring;no;0;good;22.96;26.515;64;7.0015;80
1776;2012;0;winter;no;1;good;10.66;15.15;81;0.0;28
1777;2012;12;spring;no;1;good;24.6;31.06;33;23.9994;244
1778;2011;15;winter;no;0;good;10.66;12.12;38;16.9979;113
1779;2012;11;summer;no;0;good;29.52;33.335;51;0.0;536
1780;2011;17;winter;no;1;moderate;10.66;13.635;56;8.9981;205
1781;2012;9;spring;no;1;good;25.42;30.305;61;15.0013;357
1782;2011;21;summer;no;1;moderate;22.96;26.515;68;11.0014;200
1783;2012;14;spring;no;1;good;22.96;26.515;28;36.9974;218
1784;2012;1;winter;no;1;moderate;12.3;16.665;70;0.0;5
1785;2011;20;autumn;no;1;good;18.04;21.97;77;0.0;219
1786;2011;5;autumn;no;1;good;16.4;20.455;82;8.9981;27
1787;2012;4;summer;no;1;good;26.24;28.79;89;8.9981;7
1788;2012;23;summer;no;1;good;29.52;34.09;70;8.9981;136
1789;2011;8;autumn;no;1;bad;13.94;15.15;61;19.9995;355
1790;2011;1;autumn;no;0;good;10.66;12.88;65;12.998;71
1791;2011;4;autumn;no;1;moderate;21.32;25.0;88;8.9981;5
1792;2012;1;spring;no;1;bad;17.22;21.21;88;6.0032;5
1793;2011;12;autumn;no;1;moderate;22.14;25.76;68;0.0;176
1794;2011;6;spring;no;1;good;27.06;30.305;78;6.0032;104
1795;2011;2;winter;no;1;good;11.48;11.365;41;46.0022;3
1796;2012;2;spring;no;0;moderate;22.14;25.76;88;0.0;41
1797;2011;2;winter;no;1;good;8.2;12.88;80;0.0;3
1798;2011;0;summer;no;1;good;26.24;30.305;69;8.9981;37
1799;2012;18;summer;no;1;moderate;31.16;35.605;62;8.9981;643
1800;2012;1;spring;no;1;good;27.06;31.06;74;11.0014;24
1801;2012;3;summer;no;0;good;32.8;38.635;59;7.0015;35
1802;2012;19;autumn;no;0;good;13.94;17.425;53;6.0032;253
1803;2011;16;spring;no;1;good;24.6;31.06;35;0.0;213
1804;2012;1;winter;no;1;good;9.02;12.88;75;6.0032;6
1805;2012;21;spring;no;0;moderate;26.24;31.06;53;12.998;169
1806;2012;3;spring;no;0;moderate;22.14;25.76;83;12.998;28
1807;2012;23;winter;no;1;moderate;8.2;11.365;44;7.0015;32
1808;2012;10;autumn;no;1;good;18.86;22.725;82;12.998;156
1809;2011;11;summer;no;1;moderate;30.34;34.09;58;7.0015;122
1810;2012;8;winter;no;1;good;9.84;10.605;52;23.9994;419
1811;2011;18;winter;no;1;moderate;18.86;22.725;59;11.0014;310
1812;2011;14;summer;no;1;good;33.62;39.395;56;22.0028;138
1813;2011;7;autumn;no;0;good;10.66;12.12;60;19.0012;34
1814;2011;7;autumn;no;1;moderate;20.5;24.24;55;11.0014;309
1815;2011;13;winter;no;0;good;8.2;8.335;34;30.0026;75
1816;2012;11;winter;no;1;good;12.3;16.665;49;0.0;84
1817;2012;22;spring;no;1;bad;24.6;27.275;88;8.9981;23
